 FilePath,FileName,DateModify,Status
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\onOff\autoExposureOnOff.csv,autoExposureOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\onOff\brightnessOnOff.csv,brightnessOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\onOff\frameRateOnOff.csv,frameRateOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\onOff\gainOnOff.csv,gainOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\onOff\gammaOnOff.csv,gammaOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\onOff\sharpnessOnOff.csv,sharpnessOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos1_35mm\onOff\shutterOnOff.csv,shutterOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\abs\autoExposureAbsVal.csv,autoExposureAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\abs\brightnessAbsVal.csv,brightnessAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\abs\frameRateAbsVal.csv,frameRateAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\abs\gainAbsVal.csv,gainAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\abs\gammaAbsVal.csv,gammaAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\abs\sharpnessAbsVal.csv,sharpnessAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\abs\shutterAbsVal.csv,shutterAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\auto\autoExposureAuto.csv,autoExposureAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\auto\brightnessAuto.csv,brightnessAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\auto\frameRateAuto.csv,frameRateAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\auto\gainAuto.csv,gainAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\auto\gammaAuto.csv,gammaAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\auto\sharpnessAuto.csv,sharpnessAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\auto\shutterAuto.csv,shutterAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\onOff\autoExposureOnOff.csv,autoExposureOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\onOff\brightnessOnOff.csv,brightnessOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\onOff\frameRateOnOff.csv,frameRateOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\onOff\gainOnOff.csv,gainOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\onOff\gammaOnOff.csv,gammaOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\onOff\sharpnessOnOff.csv,sharpnessOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos2_100mm\onOff\shutterOnOff.csv,shutterOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\abs\autoExposureAbsVal.csv,autoExposureAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\abs\brightnessAbsVal.csv,brightnessAbsVal.csv,13:20 16/11/2016,OK
