 FilePath,FileName,DateModify,Status
AA025E,\\192.168.2.26\Confige\Camera\TELE\onOff\gainOnOff.csv,gainOnOff.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\onOff\gammaOnOff.csv,gammaOnOff.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\onOff\sharpnessOnOff.csv,sharpnessOnOff.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\TELE\onOff\shutterOnOff.csv,shutterOnOff.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\abs\autoExposureAbsVal.csv,autoExposureAbsVal.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\abs\brightnessAbsVal.csv,brightnessAbsVal.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\abs\frameRateAbsVal.csv,frameRateAbsVal.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\abs\gainAbsVal.csv,gainAbsVal.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\abs\gammaAbsVal.csv,gammaAbsVal.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\abs\sharpnessAbsVal.csv,sharpnessAbsVal.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\abs\shutterAbsVal.csv,shutterAbsVal.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\auto\autoExposureAuto.csv,autoExposureAuto.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\auto\brightnessAuto.csv,brightnessAuto.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\auto\frameRateAuto.csv,frameRateAuto.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\auto\gainAuto.csv,gainAuto.csv,08:55 29/11/2016,OK
